Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[disease],Characteristics[organism part],Characteristics[cell type],Characteristics[stimulus],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[stimulus],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_4,group 4,sequencing assay,ERX2271392,19480_2_4_r1.fq.gz,19480_2_4_r1.fq.gz,ERR2217078,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217078/ERR2217078_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_4,group 4,sequencing assay,ERX2271392,19480_2_4_r2.fq.gz,19480_2_4_r2.fq.gz,ERR2217078,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217078/ERR2217078_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_4,group 4,sequencing assay,ERX2271392,19480_3_4_r1.fq.gz,19480_3_4_r1.fq.gz,ERR2217079,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217079/ERR2217079_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_4,group 4,sequencing assay,ERX2271392,19480_3_4_r2.fq.gz,19480_3_4_r2.fq.gz,ERR2217079,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217079/ERR2217079_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_4,group 4,sequencing assay,ERX2271392,19480_4_4_r1.fq.gz,19480_4_4_r1.fq.gz,ERR2217080,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217080/ERR2217080_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_4,group 4,sequencing assay,ERX2271392,19480_4_4_r2.fq.gz,19480_4_4_r2.fq.gz,ERR2217080,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217080/ERR2217080_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_4,group 4,sequencing assay,ERX2271392,19506_6_4_r1.fq.gz,19506_6_4_r1.fq.gz,ERR2217081,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217081/ERR2217081_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_4,group 4,sequencing assay,ERX2271392,19506_6_4_r2.fq.gz,19506_6_4_r2.fq.gz,ERR2217081,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217081/ERR2217081_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_4,group 4,sequencing assay,ERX2271392,19506_7_4_r1.fq.gz,19506_7_4_r1.fq.gz,ERR2217082,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217082/ERR2217082_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_1,ERS2041543,SAMEA104423601,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_4,group 4,sequencing assay,ERX2271392,19506_7_4_r2.fq.gz,19506_7_4_r2.fq.gz,ERR2217082,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217082/ERR2217082_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_5,group 5,sequencing assay,ERX2271393,19480_1_5_r1.fq.gz,19480_1_5_r1.fq.gz,ERR2217083,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217083/ERR2217083_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_5,group 5,sequencing assay,ERX2271393,19480_1_5_r2.fq.gz,19480_1_5_r2.fq.gz,ERR2217083,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217083/ERR2217083_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_5,group 5,sequencing assay,ERX2271393,19480_2_5_r1.fq.gz,19480_2_5_r1.fq.gz,ERR2217084,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217084/ERR2217084_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_5,group 5,sequencing assay,ERX2271393,19480_2_5_r2.fq.gz,19480_2_5_r2.fq.gz,ERR2217084,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217084/ERR2217084_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_5,group 5,sequencing assay,ERX2271393,19480_3_5_r1.fq.gz,19480_3_5_r1.fq.gz,ERR2217085,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217085/ERR2217085_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_5,group 5,sequencing assay,ERX2271393,19480_3_5_r2.fq.gz,19480_3_5_r2.fq.gz,ERR2217085,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217085/ERR2217085_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_5,group 5,sequencing assay,ERX2271393,19480_4_5_r1.fq.gz,19480_4_5_r1.fq.gz,ERR2217086,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217086/ERR2217086_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_5,group 5,sequencing assay,ERX2271393,19480_4_5_r2.fq.gz,19480_4_5_r2.fq.gz,ERR2217086,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217086/ERR2217086_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_5,group 5,sequencing assay,ERX2271393,19506_6_5_r1.fq.gz,19506_6_5_r1.fq.gz,ERR2217087,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217087/ERR2217087_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_5,group 5,sequencing assay,ERX2271393,19506_6_5_r2.fq.gz,19506_6_5_r2.fq.gz,ERR2217087,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217087/ERR2217087_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_5,group 5,sequencing assay,ERX2271393,19506_7_5_r1.fq.gz,19506_7_5_r1.fq.gz,ERR2217088,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217088/ERR2217088_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_2,ERS2041544,SAMEA104423602,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 2,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_5,group 5,sequencing assay,ERX2271393,19506_7_5_r2.fq.gz,19506_7_5_r2.fq.gz,ERR2217088,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217088/ERR2217088_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_6,group 6,sequencing assay,ERX2271394,19480_1_6_r1.fq.gz,19480_1_6_r1.fq.gz,ERR2217089,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217089/ERR2217089_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_6,group 6,sequencing assay,ERX2271394,19480_1_6_r2.fq.gz,19480_1_6_r2.fq.gz,ERR2217089,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217089/ERR2217089_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_6,group 6,sequencing assay,ERX2271394,19480_2_6_r1.fq.gz,19480_2_6_r1.fq.gz,ERR2217090,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217090/ERR2217090_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_2_6,group 6,sequencing assay,ERX2271394,19480_2_6_r2.fq.gz,19480_2_6_r2.fq.gz,ERR2217090,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217090/ERR2217090_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_6,group 6,sequencing assay,ERX2271394,19480_3_6_r1.fq.gz,19480_3_6_r1.fq.gz,ERR2217091,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217091/ERR2217091_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_3_6,group 6,sequencing assay,ERX2271394,19480_3_6_r2.fq.gz,19480_3_6_r2.fq.gz,ERR2217091,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217091/ERR2217091_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_6,group 6,sequencing assay,ERX2271394,19480_4_6_r1.fq.gz,19480_4_6_r1.fq.gz,ERR2217092,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217092/ERR2217092_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_4_6,group 6,sequencing assay,ERX2271394,19480_4_6_r2.fq.gz,19480_4_6_r2.fq.gz,ERR2217092,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217092/ERR2217092_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_6,group 6,sequencing assay,ERX2271394,19506_6_6_r1.fq.gz,19506_6_6_r1.fq.gz,ERR2217093,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217093/ERR2217093_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_6_6,group 6,sequencing assay,ERX2271394,19506_6_6_r2.fq.gz,19506_6_6_r2.fq.gz,ERR2217093,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217093/ERR2217093_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_6,group 6,sequencing assay,ERX2271394,19506_7_6_r1.fq.gz,19506_7_6_r1.fq.gz,ERR2217094,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217094/ERR2217094_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_05h_3,ERS2041545,SAMEA104423603,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 3,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_05h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19506_7_6,group 6,sequencing assay,ERX2271394,19506_7_6_r2.fq.gz,19506_7_6_r2.fq.gz,ERR2217094,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217094/ERR2217094_2.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),0.5,hour,EFO,UO_0000032
Human_Th0_12h_1,ERS2041546,SAMEA104423604,Homo sapiens,not applicable,0,day,not applicable,normal,umbilical cord blood,T-helper 0 cell,anti-CD28 (500 nanogram per milliliter),donor pool 1,cell,P-MTAB-70152,P-MTAB-70157,P-MTAB-70153,P-MTAB-70154,Human_Th0_12h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,19480_1_19,group 7,sequencing assay,ERX2271395,19480_1_19_r1.fq.gz,19480_1_19_r1.fq.gz,ERR2217095,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217095/ERR2217095_1.fastq.gz,250,126,Homo sapiens,anti-CD28 (500 nanogram per milliliter),12,hour,EFO,UO_0000032
