Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[organism part],Characteristics[cell type],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_25,sequencing assay,ERX2274063,13143_1_25_r1.fq.gz,13143_1_25_r1.fq.gz,ERR2220660,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220660/ERR2220660_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_25,sequencing assay,ERX2274063,13143_1_25_r2.fq.gz,13143_1_25_r2.fq.gz,ERR2220660,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220660/ERR2220660_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_25,sequencing assay,ERX2274063,13143_2_25_r1.fq.gz,13143_2_25_r1.fq.gz,ERR2220661,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220661/ERR2220661_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_25,sequencing assay,ERX2274063,13143_2_25_r2.fq.gz,13143_2_25_r2.fq.gz,ERR2220661,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220661/ERR2220661_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_25,sequencing assay,ERX2274063,13453_1_25_r1.fq.gz,13453_1_25_r1.fq.gz,ERR2220662,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220662/ERR2220662_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_25,sequencing assay,ERX2274063,13453_1_25_r2.fq.gz,13453_1_25_r2.fq.gz,ERR2220662,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220662/ERR2220662_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_25,sequencing assay,ERX2274063,13453_2_25_r1.fq.gz,13453_2_25_r1.fq.gz,ERR2220663,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220663/ERR2220663_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2047451,SAMEA104429509,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_25,sequencing assay,ERX2274063,13453_2_25_r2.fq.gz,13453_2_25_r2.fq.gz,ERR2220663,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220663/ERR2220663_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_26,sequencing assay,ERX2274064,13100_1_26_r1.fq.gz,13100_1_26_r1.fq.gz,ERR2220664,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220664/ERR2220664_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_26,sequencing assay,ERX2274064,13100_1_26_r2.fq.gz,13100_1_26_r2.fq.gz,ERR2220664,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220664/ERR2220664_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_26,sequencing assay,ERX2274064,13100_2_26_r1.fq.gz,13100_2_26_r1.fq.gz,ERR2220665,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220665/ERR2220665_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_26,sequencing assay,ERX2274064,13100_2_26_r2.fq.gz,13100_2_26_r2.fq.gz,ERR2220665,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220665/ERR2220665_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_26,sequencing assay,ERX2274064,13143_1_26_r1.fq.gz,13143_1_26_r1.fq.gz,ERR2220666,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220666/ERR2220666_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_26,sequencing assay,ERX2274064,13143_1_26_r2.fq.gz,13143_1_26_r2.fq.gz,ERR2220666,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220666/ERR2220666_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_26,sequencing assay,ERX2274064,13143_2_26_r1.fq.gz,13143_2_26_r1.fq.gz,ERR2220667,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220667/ERR2220667_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_26,sequencing assay,ERX2274064,13143_2_26_r2.fq.gz,13143_2_26_r2.fq.gz,ERR2220667,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220667/ERR2220667_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_26,sequencing assay,ERX2274064,13453_1_26_r1.fq.gz,13453_1_26_r1.fq.gz,ERR2220668,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220668/ERR2220668_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_26,sequencing assay,ERX2274064,13453_1_26_r2.fq.gz,13453_1_26_r2.fq.gz,ERR2220668,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220668/ERR2220668_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_26,sequencing assay,ERX2274064,13453_2_26_r1.fq.gz,13453_2_26_r1.fq.gz,ERR2220669,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220669/ERR2220669_1.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2047452,SAMEA104429510,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_48h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_26,sequencing assay,ERX2274064,13453_2_26_r2.fq.gz,13453_2_26_r2.fq.gz,ERR2220669,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220669/ERR2220669_2.fastq.gz,150,76,Mus musculus,48,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_13,sequencing assay,ERX2274065,13100_1_13_r1.fq.gz,13100_1_13_r1.fq.gz,ERR2220670,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220670/ERR2220670_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_13,sequencing assay,ERX2274065,13100_1_13_r2.fq.gz,13100_1_13_r2.fq.gz,ERR2220670,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220670/ERR2220670_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_13,sequencing assay,ERX2274065,13100_2_13_r1.fq.gz,13100_2_13_r1.fq.gz,ERR2220671,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220671/ERR2220671_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_13,sequencing assay,ERX2274065,13100_2_13_r2.fq.gz,13100_2_13_r2.fq.gz,ERR2220671,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220671/ERR2220671_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_13,sequencing assay,ERX2274065,13143_1_13_r1.fq.gz,13143_1_13_r1.fq.gz,ERR2220672,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220672/ERR2220672_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_13,sequencing assay,ERX2274065,13143_1_13_r2.fq.gz,13143_1_13_r2.fq.gz,ERR2220672,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/002/ERR2220672/ERR2220672_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_13,sequencing assay,ERX2274065,13143_2_13_r1.fq.gz,13143_2_13_r1.fq.gz,ERR2220673,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220673/ERR2220673_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_13,sequencing assay,ERX2274065,13143_2_13_r2.fq.gz,13143_2_13_r2.fq.gz,ERR2220673,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/003/ERR2220673/ERR2220673_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_13,sequencing assay,ERX2274065,13453_1_13_r1.fq.gz,13453_1_13_r1.fq.gz,ERR2220674,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220674/ERR2220674_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_13,sequencing assay,ERX2274065,13453_1_13_r2.fq.gz,13453_1_13_r2.fq.gz,ERR2220674,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/004/ERR2220674/ERR2220674_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_13,sequencing assay,ERX2274065,13453_2_13_r1.fq.gz,13453_2_13_r1.fq.gz,ERR2220675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220675/ERR2220675_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_1,ERS2047453,SAMEA104429511,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,1,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_1,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_13,sequencing assay,ERX2274065,13453_2_13_r2.fq.gz,13453_2_13_r2.fq.gz,ERR2220675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/005/ERR2220675/ERR2220675_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_14,sequencing assay,ERX2274066,13100_1_14_r1.fq.gz,13100_1_14_r1.fq.gz,ERR2220676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220676/ERR2220676_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_1_14,sequencing assay,ERX2274066,13100_1_14_r2.fq.gz,13100_1_14_r2.fq.gz,ERR2220676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/006/ERR2220676/ERR2220676_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_14,sequencing assay,ERX2274066,13100_2_14_r1.fq.gz,13100_2_14_r1.fq.gz,ERR2220677,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220677/ERR2220677_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13100_2_14,sequencing assay,ERX2274066,13100_2_14_r2.fq.gz,13100_2_14_r2.fq.gz,ERR2220677,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/007/ERR2220677/ERR2220677_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_14,sequencing assay,ERX2274066,13143_1_14_r1.fq.gz,13143_1_14_r1.fq.gz,ERR2220678,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220678/ERR2220678_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_1_14,sequencing assay,ERX2274066,13143_1_14_r2.fq.gz,13143_1_14_r2.fq.gz,ERR2220678,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/008/ERR2220678/ERR2220678_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_14,sequencing assay,ERX2274066,13143_2_14_r1.fq.gz,13143_2_14_r1.fq.gz,ERR2220679,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220679/ERR2220679_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13143_2_14,sequencing assay,ERX2274066,13143_2_14_r2.fq.gz,13143_2_14_r2.fq.gz,ERR2220679,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/009/ERR2220679/ERR2220679_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_14,sequencing assay,ERX2274066,13453_1_14_r1.fq.gz,13453_1_14_r1.fq.gz,ERR2220680,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220680/ERR2220680_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_1_14,sequencing assay,ERX2274066,13453_1_14_r2.fq.gz,13453_1_14_r2.fq.gz,ERR2220680,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/000/ERR2220680/ERR2220680_2.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
Mouse_Th2_4h_2,ERS2047454,SAMEA104429512,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,spleen,  ,2,cell,P-MTAB-70274,P-MTAB-70275,P-MTAB-70276,Mouse_Th2_4h_2,PAIRED,size fractionation,GENOMIC,not applicable,ATAC-seq,500,100,P-MTAB-70277,SC,13453_2_14,sequencing assay,ERX2274066,13453_2_14_r1.fq.gz,13453_2_14_r1.fq.gz,ERR2220681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR222/001/ERR2220681/ERR2220681_1.fastq.gz,150,76,Mus musculus,4,hour,EFO,UO_0000032
